ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_test_spikes,num_test_samples,precision,recall,f1,roc_auc,pr_auc
C,log_abs_return,1,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.0,0.0,0.0,0.898989898989899,0.09090909090909091
ABT,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,24,125,0.1935483870967742,0.25,0.21818181818181817,0.4253300330033003,0.19279339749077815
AMD,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,27,173,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.556570268899036,0.3066360636469086
AMGN,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,16,77,0.32142857142857145,0.5625,0.4090909090909091,0.6557377049180328,0.29448526215588894
AXP,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,13,85,0.125,0.15384615384615385,0.13793103448275862,0.5202991452991453,0.18687089699584702
BAC,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,17,105,0.24,0.35294117647058826,0.2857142857142857,0.5695187165775402,0.258931991814838
BX,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,15,86,0.1864406779661017,0.7333333333333333,0.2972972972972973,0.6676056338028169,0.2913857739066932
C,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,10,100,0.16666666666666666,0.4,0.23529411764705882,0.5311111111111112,0.15062798740057184
ABT,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,18,125,0.1,0.16666666666666666,0.125,0.31775700934579443,0.13533650442841622
AMD,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,19,173,0.15,0.47368421052631576,0.22784810126582278,0.5892002734107996,0.30560893827378355
AMGN,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,10,77,0.22580645161290322,0.7,0.34146341463414637,0.6402985074626866,0.1871315471578445
AXP,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,10,85,0.08333333333333333,0.1,0.09090909090909091,0.5920000000000001,0.15638812781833378
BAC,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,15,105,0.15789473684210525,0.2,0.17647058823529413,0.5244444444444445,0.18892476868689712
BX,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,7,86,0.07547169811320754,0.5714285714285714,0.13333333333333333,0.596745027124774,0.13266273236457315
C,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,6,100,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.599290780141844,0.13703853499606786
ABT,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,10,125,0.09090909090909091,0.3,0.13953488372093023,0.44173913043478263,0.21292955593762047
AMD,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,12,173,0.11594202898550725,0.6666666666666666,0.19753086419753085,0.6651138716356108,0.22570570213064398
AMGN,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,8,77,0.1875,0.75,0.3,0.6811594202898551,0.17864093183386662
AXP,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,3,85,0.0,0.0,0.0,0.7804878048780487,0.09837164750957855
BAC,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,8,105,0.0,0.0,0.0,0.40850515463917525,0.06769045365305332
BX,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,5,86,0.06818181818181818,0.6,0.12244897959183673,0.5308641975308642,0.07214170474901502
C,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,3,100,0.0,0.0,0.0,0.33676975945017185,0.029153147306943544
ABT,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,4,125,0.0,0.0,0.0,0.2706611570247934,0.026240372356877213
AMD,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,8,173,0.06818181818181818,0.375,0.11538461538461539,0.7757575757575758,0.2179208567484965
AMGN,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,2,77,0.02857142857142857,0.5,0.05405405405405406,0.6333333333333333,0.0825
AXP,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,2,85,0.0,0.0,0.0,0.7349397590361445,0.06458333333333333
BAC,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,3,105,0.0,0.0,0.0,0.522875816993464,0.04012747925791404
BX,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,2,86,0.0,0.0,0.0,0.44642857142857145,0.030495831505046072
C,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,target_event_keyword,1,100,0.0,0.0,0.0,0.7171717171717171,0.034482758620689655
ABT,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,125,0.3125,0.35714285714285715,0.3333333333333333,0.7001287001287,0.41873199015239204
AMD,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,17,173,0.09615384615384616,0.29411764705882354,0.14492753623188406,0.4811463046757164,0.12288457685607862
AMGN,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,77,0.2,0.23076923076923078,0.21428571428571427,0.5216346153846154,0.24823800189374562
AXP,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.3333333333333333,0.3,0.3157894736842105,0.7373333333333332,0.3396625032915356
BAC,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,105,0.07692307692307693,0.1111111111111111,0.09090909090909091,0.5821759259259259,0.13535829958594187
BX,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,86,0.13043478260869565,0.6,0.21428571428571427,0.6815789473684211,0.3891219064146912
C,log_gk,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,100,0.18181818181818182,0.2222222222222222,0.2,0.7533577533577533,0.24562796111580543
ABT,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,125,0.2857142857142857,0.4,0.3333333333333333,0.7495652173913042,0.46331711934902364
AMD,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,173,0.09302325581395349,0.3076923076923077,0.14285714285714285,0.5581730769230769,0.10425366488566162
AMGN,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,11,77,0.26666666666666666,0.36363636363636365,0.3076923076923077,0.6473829201101928,0.3026049262680279
AXP,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,85,0.0,0.0,0.0,0.6996336996336996,0.14514428831962378
BAC,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,105,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.5757575757575757,0.12603082268563004
BX,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.10256410256410256,0.6666666666666666,0.17777777777777778,0.7020833333333333,0.43585858585858583
C,log_gk,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.0,0.0,0.0,0.49479166666666663,0.047016061659525155
ABT,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,125,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.623249299719888,0.15110479797979798
AMD,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.075,0.5,0.13043478260869565,0.7165668662674651,0.11725499159242199
AMGN,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,77,0.08333333333333333,0.2,0.11764705882352941,0.6388888888888888,0.12411265317443806
AXP,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.125,0.25,0.16666666666666666,0.6851851851851852,0.10381410256410258
BAC,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.09090909090909091,0.2,0.125,0.606,0.13195903783419083
BX,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,86,0.06896551724137931,0.6666666666666666,0.125,0.6425702811244979,0.12184684684684685
C,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.4444444444444444,0.017857142857142856
ABT,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.8064516129032258,0.04
AMD,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.08333333333333333,0.6,0.14634146341463414,0.7392857142857143,0.09126206037970744
AMGN,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.1111111111111111,0.5,0.18181818181818182,0.6666666666666666,0.14540816326530612
AXP,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.6987951807228916,0.05572755417956656
BAC,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.14285714285714285,0.5,0.2222222222222222,0.6893203883495146,0.18229166666666666
BX,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.2222222222222222,0.26666666666666666,0.24242424242424243,0.5054545454545455,0.27215210709341653
AMD,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,173,0.06666666666666667,0.2,0.1,0.44738562091503264,0.1124457307502355
AMGN,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,77,0.0,0.0,0.0,0.2712418300653595,0.08467717073280444
AXP,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,85,0.0,0.0,0.0,0.6103896103896105,0.12618822056322057
BAC,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,105,0.11764705882352941,0.2857142857142857,0.16666666666666666,0.6938775510204082,0.14709674383587426
BX,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,86,0.2,0.8333333333333334,0.3225806451612903,0.7038288288288288,0.446219028979964
C,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,100,0.09090909090909091,0.125,0.10526315789473684,0.5339673913043478,0.11772966147970793
ABT,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.4760536398467433,0.09612937946314548
AMD,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,173,0.0625,0.21428571428571427,0.0967741935483871,0.4779874213836478,0.07899691185190277
AMGN,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,77,0.0,0.0,0.0,0.25181159420289856,0.07535236934180632
AXP,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.0,0.0,0.0,0.6181434599156118,0.10308614996114997
BAC,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.07692307692307693,0.2,0.1111111111111111,0.708,0.11052867383512545
BX,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.14893617021276595,0.7777777777777778,0.25,0.6565656565656566,0.32971500967283784
C,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.125,0.25,0.16666666666666666,0.5859375,0.08238569059464582
ABT,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.08333333333333333,0.25,0.125,0.4690082644628099,0.050921658986175115
AMD,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.02,0.16666666666666666,0.03571428571428571,0.45808383233532934,0.053121543135508056
AMGN,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,77,0.0,0.0,0.0,0.5,0.02564102564102564
AXP,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.0,0.0,0.0,0.558641975308642,0.06373281736184962
BAC,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.6928104575163399,0.07671957671957672
BX,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.10526315789473684,0.6666666666666666,0.18181818181818182,0.6499999999999999,0.26322969951690733
C,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.125,0.3333333333333333,0.18181818181818182,0.6941580756013745,0.11057754704737184
ABT,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.935483870967742,0.1111111111111111
AMD,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.02631578947368421,0.2,0.046511627906976744,0.4797619047619048,0.03435502416472476
AMGN,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,0,77,,,,,
AXP,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.6219512195121951,0.059305268000920175
BAC,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.0,0.0,0.0,0.6067961165048543,0.03968253968253968
BX,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.047619047619047616,0.5,0.08695652173913043,0.863095238095238,0.17045454545454547
C,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.9696969696969697,0.25
ABT,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.11538461538461539,0.2,0.14634146341463414,0.4460606060606061,0.12519295808796288
AMD,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,23,173,0.11475409836065574,0.30434782608695654,0.16666666666666666,0.48811594202898545,0.13150359679002177
AMGN,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,77,0.375,0.3157894736842105,0.34285714285714286,0.5499092558983665,0.3019804367217291
AXP,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.2,0.2,0.2,0.788,0.26788088164558754
BAC,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,105,0.13636363636363635,0.15,0.14285714285714285,0.5264705882352941,0.22897562236970168
BX,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.2037037037037037,0.7333333333333333,0.3188405797101449,0.6375586854460094,0.3460942540837229
C,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.36363636363636365,0.4,0.38095238095238093,0.5544444444444444,0.2826250574809149
ABT,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.08,0.2222222222222222,0.11764705882352941,0.4444444444444444,0.07626173175596346
AMD,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,173,0.08928571428571429,0.3333333333333333,0.14084507042253522,0.47552742616033755,0.09150107371711595
AMGN,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,16,77,0.14285714285714285,0.125,0.13333333333333333,0.47540983606557374,0.2156802370116979
AXP,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.8333333333333334,0.22979778506094295
BAC,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,105,0.2,0.25,0.2222222222222222,0.525089605734767,0.1554600090384498
